,Broad business,Recession alerts,Industrial Production,Manufacturing,Services,Small Business sentix,Consumption,Consumers sentiment,Labour HH survey,Labour estabilishment survey,Housing activity,Retail sales,corporate sales & margins,"Income, savings",Interest rates,Rates sentiment,CPI,CPI sentiment,PPI finished goods,BS_housing wealth,BS_housing refinancing,BS_current asset / liabilities,Savings rate ,FED BS / Money supply (billions),FED BS Assets - Reverse Repo,FED Balance Sheet (total factors ABSORBING reserve funds),Currency in circulation (1),Deposits with Federal Reserve Banks excluding Reserve Balances (4),FED BS with Fed Banks
31/03/2021,59.51560742,75.00615157,24.10243742,64.12948381,59.68873031,36.78359684,99.11417323,72.56621331,62.11332958,62.72680589,43.30224802,61.87966623,33.32736817,67.36495389,35.02952756,48.58201581,52.22592053,85.17060367,71.76840872,90.6911636,54.40382452,47.31381234,16.21484814,0.382519589,7384754,4064230,2144066,1470283,3672702
30/04/2021,68.85154062,73.40073529,55.76607612,75.78431373,75.14093137,44.72933071,99.01960784,78.47593583,77.75560224,79.37127025,59.99630906,99.05949256,35.84670232,59.67191601,35.07002801,46.73720472,55.07321453,87.61904762,83.51560222,92.94553377,53.34453782,47.4754902,18.19327731,0.386401251,7446336,3940209,2163435,1295205,3889018
31/05/2021,64.39034598,70.92285156,64.71405229,63.47113715,72.60742188,62.51470588,98.828125,78.26704545,78.2749721,81.06105639,53.48345588,98.71459695,63.39370265,59.9869281,35.20647321,44.81862745,65.23563811,93.51748512,85.58460421,90.89192708,49.82421875,49.56054688,17.91852679,0.389984408,7282200,4101011,2172925,1159225,3851623
30/06/2021,53.38035019,61.58195525,86.65771484,60.92736706,66.92607004,60.55664063,89.68871595,69.77803325,72.01570317,78.92911521,57.80029297,98.19878472,61.15434501,79.0234375,36.31739855,52.39746094,66.28974781,92.26422086,85.06221065,85.48421963,50.84769316,49.88245785,20.10561423,0.397241623,6865848,4615143,2183581,1082185,3511630
31/07/2021,52.18023256,52.77979651,75.33236057,54.4250646,58.12742248,65.1848249,82.71963824,64.18692741,78.6683278,82.29482642,47.39178016,98.85430177,59.27296218,63.20363165,34.85741971,54.50875486,67.9227251,91.78663714,86.70557717,80.67614126,44.11960133,49.67700258,22.56090808,0.400459472,7049827,4268899,2186355,774254,4001061
31/08/2021,38.14464975,53.54126448,75.40778424,45.81188331,66.37910232,57.31104651,89.02831403,36.13109863,81.21552675,80.80829276,41.83321221,72.63135228,66.02901603,52.85529716,34.27192499,55.10658915,72.51801986,77.47747748,87.54665518,79.35435435,43.06122449,44.83590734,24.35741864,0.400772568,6976826,4178461,2188660,497782,4203475
30/09/2021,36.8853022,55.91947115,74.31628057,42.7724359,61.68870192,53.12741313,75.32051282,23.79807692,81.7342033,78.59531773,51.41469595,79.49377949,66.63752914,86.31917632,34.65659341,55.97490347,71.35406083,84.23992674,86.92263692,75.80876068,41.31868132,43.4375,23.78571429,0.405305299,6793879,4401417,2197316,429541,4094809
31/10/2021,35.60823755,65.54118774,50.94951923,34.32311622,72.32998084,50.47596154,88.12260536,23.73301985,83.18281336,79.60603032,45.94350962,93.41880342,66.35899222,65.83333333,37.35905857,53.50961538,70.73211876,90.90494435,87.18660969,73.51532567,58.0952381,43.30300128,23.08155446,0.406718654,6883538,4481867,2205460,482061,4123154
30/11/2021,33.6763904,60.57967557,64.48355683,36.8956743,63.89551527,44.53544061,91.57124682,32.95454545,87.43525082,83.31189844,58.30340038,83.26947637,71.41452695,64.45721584,41.55670665,50.75670498,74.99495866,89.84005816,88.0587484,78.81467345,59.7655398,42.16762087,25.38440567,0.405991882,6972177,4558185,2219503,510868,4172807
31/12/2021,36.05038023,59.95128327,76.27226463,45.56400507,68.73217681,41.86545802,88.40304183,41.05599723,88.00923411,83.34228798,61.96326336,92.09075488,72.9001037,77.36641221,39.8139598,44.37977099,78.94736842,84.56454825,88.14673452,78.8973384,58.70722433,42.23304816,25.38565997,0.402610371,6885604,4766533,2236532,539646,4039860
31/01/2022,30.91179654,61.84895833,71.66112167,42.68202862,47.8811553,52.26711027,91.13005051,32.46814738,82.79897186,78.58407444,59.01259506,84.95986481,70.77020202,85.69074778,48.78382035,48.4743346,80.85517977,82.71103896,85.71327982,80.0462963,66.2202381,42.16777146,29.59145022,0.411677097,7018247,5084361,2229874,895818,3825076
28/02/2022,33.23450135,60.05896226,59.54861111,53.48532495,38.18985849,54.70643939,87.54716981,28.44339623,85.1583558,84.16735029,51.95016572,86.67929293,85.30588908,57.26010101,52.6212938,53.24337121,81.59888357,76.07367475,85.29040404,82.20545073,73.43396226,45.31446541,29.67924528,0.412219062,6984280,5231415,2240484,930034,3745976
31/03/2022,26.41313104,61.20770677,71.52908805,37.72974102,41.03031015,46.57075472,86.9047619,18.05365687,87.02000537,82.76806146,46.39150943,86.24737945,82.66119845,71.96226415,58.59828142,54.26415094,85.27970871,80.73755818,87.38644305,85.42710944,79.43609023,44.07111529,37.20461869,0.408973852,6944687,5212004,2268291,835300,3773466
30/04/2022,26.27742108,62.57022472,83.30983709,40.32979609,37.04353933,44.31860902,81.83520599,27.31528771,85.27956126,83.46156978,39.62347274,93.96407686,80.95562365,59.28571429,64.3846977,60.09868421,88.6096821,73.27447833,89.28571429,85.74178111,81.82718031,36.03308365,43.60888175,0.413715816,6896470,5660485,2270662,1230333,3327548
31/05/2022,27.91178038,60.77425373,81.47237828,39.34494196,39.05083955,39.04026217,76.46144279,20.47574627,82.03624733,81.02490266,39.39021536,94.36121515,74.14066033,65.83021223,64.82809168,58.54868914,87.00965898,77.14108031,88.95131086,79.43200663,84.56823028,31.5920398,55.21588486,0.414165029,6705366,5648570,2275926,1047581,3315018
30/06/2022,20.75477961,46.81110595,67.78218284,30.70528707,38.95213755,37.51399254,78.81040892,11.08905035,80.38369623,80.27719412,23.77565299,90.89966833,72.06826631,68.22139303,71.64232608,63.22761194,86.90429432,67.40130997,89.144555,72.57744734,85.68242167,30.40195167,61.50557621,0.41403887,6473727,5843362,2281126,1007901,3118611
31/07/2022,20.56216931,22.86458333,55.2702912,31.54320988,60.87962963,32.88568773,73.67283951,9.158249158,81.08465608,86.35668277,20.73652416,93.28789756,70.90347924,68.33952912,68.78306878,52.74163569,88.60301311,51.60493827,88.8957731,70.23251029,84.23544974,32.77006173,65.29365079,0.413096597,6454779,5663423,2274799,837686,3275609
31/08/2022,28.19913021,21.61554428,54.14737654,37.08487085,61.80811808,28.87037037,77.58302583,37.73901375,80.9501845,81.93686828,19.54861111,83.66255144,54.94800403,59.81481481,72.72535582,64.8287037,87.34567901,38.13916711,83.42249657,66.85731857,84.98945704,36.20079951,66.95044808,0.411099141,6346335,5758773,2278728,886284,3115846
30/09/2022,33.89246324,27.87224265,53.29412669,39.65992647,62.04618566,28.80073801,67.92279412,48.28709893,77.89522059,80.30091113,23.62200185,78.20828208,56.46724599,61.04551046,73.24711134,66.62361624,82.66653719,26.51435574,64.69181358,62.06495098,86.64390756,33.76608456,68.99684874,0.411854608,6207044,5862128,2278657,881536,2983206
31/10/2022,34.49110413,23.22000916,58.80821078,43.91025641,38.78205128,40.59283088,69.68864469,41.17965368,75.10465725,79.13481446,21.89223346,79.43218954,57.67010767,55.30637255,75.38461538,58.69025735,78.54102167,37.27542299,56.84232026,58.22954823,86.60648875,34.95115995,71.44688645,0.408736458,6283866,5665084,2284547,831180,3108146
30/11/2022,28.83537539,16.71989051,52.20543346,40.0243309,47.65054745,37.22069597,54.31873479,37.84007963,71.80982795,79.62551571,20.66163004,75.86487586,61.89449237,58.27838828,73.89728884,57.54120879,76.58890817,46.53284672,61.51811152,58.34752636,86.78832117,37.12743309,73.72002086,0.402268748,6137757,5582030,2297800,733145,3052233
31/12/2022,33.06818182,18.375,38.83059611,42.9040404,33.625,48.34854015,45.3030303,51.80578512,69.87012987,76.61264822,18.98095347,48.47931873,62.9476584,54.46472019,66.71038961,60.9899635,70.98220003,29.50649351,61.8883482,61.7030303,84.06233766,37.90151515,75.63376623,0.399705007,5974235,5621648,2307340,637310,2979738
31/01/2023,39.54774845,19.55955616,29.89015152,41.29428341,44.70674819,39.39090909,75.15096618,56.21294466,73.1560559,78.48731884,20.74431818,34.74747475,63.16425121,52.90909091,63.23757764,65.49545455,66.55821372,20.48826777,45.23232323,63.99959742,80.6573499,38.02838164,75.16045549,0.401640453,6105922,5520584,2291233,773682,3000541
28/02/2023,49.21351212,28.316787,33.6767814,47.95427196,53.27730144,45.51630435,77.0156438,54.37315392,74.31343476,76.64220687,30.12624547,81.52173913,48.62706487,44.14251208,66.87467767,54.07608696,68.62128146,27.85800241,51.71095008,66.50621741,80.91284167,25.33092659,75.46673543,0.397576744,5961274,5449077,2302066,643828,2983553
31/03/2023,45.29162384,24.39298561,33.9801444,52.31314948,34.72909173,45.50090253,62.94964029,45.43410726,69.0454779,75.1896309,34.19449458,66.7468913,55.07957271,43.09265945,62.68499486,45.45577617,67.23985053,26.03631381,45.45393769,70.57953637,75.94552929,30.14838129,74.13412127,0.417318998,6123722,5354464,2323580,376963,3401800
30/04/2023,42.79313876,28.125,40.30275779,57.47212266,49.85439068,40.10791367,50.4181601,39.14141414,67.67153098,73.61890291,34.46211781,43.92486011,54.74638862,43.36930456,62.68817204,53.04856115,62.97488325,27.76071002,34.09938716,75.04181601,74.3343574,34.89396655,73.43573989,0.414585597,5974484,5481190,2323746,505693,3132099
31/05/2023,37.88265306,27.58370536,43.43264636,50.76884921,17.77901786,36.52777778,53.48214286,35.94967532,65.75892857,74.57298137,34.89863351,52.52887296,47.29437229,41.87574671,66.51785714,52.71953405,60.07357102,29.14115646,27.02110713,76.55753968,73.36989796,45.98214286,72.19132653,0.404855551,5820383,5230534,2344176,268475,3205526
30/06/2023,52.63091002,25.67282028,38.53422619,57.09766706,43.67215302,36.38839286,59.90510083,58.79974118,69.49351805,74.86074578,44.5703125,25.99206349,49.92451202,42.39285714,65.73462125,53.50446429,56.61967419,26.5717675,19.17328042,79.08461843,72.76563294,44.61373072,69.94916116,0.404180631,6119408,5215250,2343340,606221,3176029
31/07/2023,54.05901722,22.19636525,36.16918743,52.96985816,45.2293883,49.3594306,46.86761229,66.91650548,64.70997974,71.08965464,42.46552491,37.20838276,50.88652482,48.48161329,65.96631206,47.03736655,56.17468939,28.57987166,19.21049163,77.79156816,72.87234043,44.14893617,70.28622087,0.398895932,6226960,5127168,2333481,742465,3166767
31/08/2023,57.17125189,24.5914311,35.86731678,56.32606989,34.93264134,48.05407801,48.88103651,62.05027305,63.57269056,71.2090951,44.68639184,63.67218282,39.97751365,51.07565012,65.71176174,54.27748227,54.43884534,22.95137136,19.82532178,74.89890067,74.42705704,53.5262073,68.31650681,0.394116197,6173057,4974838,2331504,675819,3196542
30/09/2023,50.66335513,36.11355634,38.91710836,57.9763302,37.07636444,43.74558304,61.70774648,51.94862356,60.78030684,72.10655236,30.33900177,42.65802905,42.3548869,53.39222615,66.3028169,40.65812721,58.02492096,30.57511737,43.19460804,68.97300469,70.46277666,52.34375,68.34004024,0.389425162,6297326,4883934,2324023,845484,3168502
31/10/2023,38.65914787,43.65131579,50.11370305,52.62183236,37.78508772,43.38908451,48.30409357,37.26475279,54.93107769,68.798627,33.70378521,50.09780908,42.13716108,60.05868545,69.81203008,59.60827465,60.56646899,45.73099415,54.2057903,64.66276803,71.73182957,51.09283626,67.66165414,0.38530799,6555310,4694455,2323027,1016892,3263971
30/11/2023,40.71865634,38.21022727,29.79166667,53.44794095,42.11101399,41.53508772,54.25407925,38.42180547,54.4517982,67.09106111,33.13870614,60.97465887,36.59143886,55.87134503,60.30094905,62.30263158,59.19975377,44.32234432,36.5497076,63.88500389,69.0959041,44.63869464,62.36513487,0.377004188,6592104,4450864,2332634,920722,3395396
31/12/2023,48.30450473,23.51916376,36.03948135,54.62640341,41.45252613,46.64772727,63.18234611,54.03072537,50.46042807,69.96667172,40.88996941,40.09324009,36.42698765,57.93706294,48.21926332,59.02972028,56.25383389,36.2618218,30.37425537,64.67092528,60.6097561,46.95847851,59.34295669,0.36950286,6597705,4329066,2344610,887342,3434213
31/01/2024,57.71329365,23.42664931,42.26190476,59.48591821,43.70659722,56.70731707,43.1712963,69.15640783,53.76054067,70.26343599,51.9054878,58.82694541,40.86700337,65.37746806,46.62574405,51.08449477,55.41597897,29.77843915,29.0295522,68.94772377,58.62847222,47.53327546,56.58482143,0.368856274,6702398,4268284,2326951,1050556,3411717
29/02/2024,54.97095897,32.1583045,25.10850694,54.74817378,52.28698097,46.09809028,45.76124567,63.34932369,51.98035096,69.56521739,41.88096788,35.97608025,43.09007025,53.18287037,48.12036579,42.15277778,56.45102339,30.63107596,30.44624486,68.83890811,65.47701434,39.39590542,58.16608997,0.365051373,6709079,4076898,2333089,930101,3540982
31/03/2024,58.05110837,33.90086207,36.20602653,50.52203065,62.30603448,39.56747405,50.91954023,62.08855799,55.16625616,70.63343328,51.58682958,14.70588235,43.4691745,53.87543253,49.87931034,49.08304498,56.34674923,44.17077176,42.79764193,72.76245211,64.46305419,33.68175287,55.25862069,0.356781419,6662557,4062901,2344024,946645,3472403
30/04/2024,50.13500245,39.67998282,33.72126437,45.57082856,31.5560567,35.51724138,54.26689576,50.51155889,51.99128621,68.4072912,44.29418103,31.07279693,42.6585442,56.83908046,51.60407462,39.63362069,56.90865094,47.07085583,40.1596424,73.11760214,69.43544428,33.92754868,55.56455572,0.356175643,6643931,4181484,2344784,1133956,3271706
31/05/2024,44.15362035,40.7427226,43.96119702,41.78082192,53.89554795,45.46391753,57.56278539,51.07409714,53.24425147,68.19163192,43.28554553,23.27224131,38.19530926,62.64604811,50.11986301,46.81701031,56.15542292,37.89954338,49.83454245,71.28900304,64.57681018,43.57876712,57.51223092,0.350258162,6510312,3943839,2354005,876937,3391075
30/06/2024,39.5843491,39.8890785,41.09232306,48.96188851,35.8628413,45.20119863,43.82821388,37.34874341,50.52413457,63.38292031,30.53831336,27.9109589,39.02678664,63.93835616,53.21062896,44.22089041,54.8035328,48.60230782,34.95053272,69.31171786,60.00731351,43.84243458,58.18137494,0.346010182,6402243,4013114,2352646,898647,3268895
31/07/2024,33.05697279,36.09693878,51.68870876,45.98922902,52.09927721,41.10921502,59.32539683,33.22510823,51.34232264,62.09701272,34.61764078,44.57717103,38.95073181,57.75881684,47.29348882,51.91552901,48.91922639,43.18108196,33.65566932,67.67573696,58.02964043,43.97321429,54.68901846,0.34322392,6415410,4049971,2348588,1018358,3178700
31/08/2024,32.39709443,38.50635593,46.31164966,32.9613936,36.75317797,40.82908163,47.31638418,48.89830508,48.8559322,60.233972,32.51753827,39.15343915,40.0719055,66.31519274,38.78692494,44.49829932,43.93125671,36.65052462,36.41345427,65.56308851,46.72154964,37.21045198,51.6125908,0.338703432,6372009,3929051,2350572,913299,3244959
30/09/2024,40.05188224,48.05215372,44.01836158,45.77233483,46.53716216,36.53813559,56.95382883,52.86394349,48.78137066,62.5293772,38.75529661,40.07532957,38.71826372,65.00564972,32.35762548,55.58898305,41.72167707,37.33108108,33.26428123,63.09309309,38.51110039,36.96509009,47.90057915,0.334609012,6297795,3989544,2350597,949129,3141565
31/10/2024,45.00661376,61.02693603,32.05588401,50.66872428,39.62015993,38.23902027,53.92817059,64.75359657,48.78246753,60.23093251,46.13334037,63.34459459,35.80246914,70.79954955,32.35762548,55.58898305,45.47475107,34.55988456,32.18843844,64.25364759,47.24146224,37.80513468,49.78595479,0.33072048,6436575,3847788,2356336,1011543,3215794
30/11/2024,46.96488495,63.93141779,36.64421998,56.18008949,54.78712248,43.24915825,58.86465324,69.43639414,47.88171141,62.0385906,50.06576178,49.3453049,42.26662599,71.14478114,32.35762548,55.58898305,48.77429263,43.4963247,32.30452675,67,56.47651007,40.52013423,50.16059444,0.322573623,6386003,3721477,2362860,941279,3234035
31/12/2024,48.9279742,64.22449833,27.18819911,50.65031587,45.58946488,67.36577181,58.86465324,56.93219824,51.00633063,61.4275847,52.76845638,50.67114094,43.0221952,73.61297539,32.35762548,55.58898305,53.51760273,43.4963247,43.79194631,67,65.78595318,41.76421405,50.31055901,0.319710792,6370910,3718761,2367553,941399,3218476
